"Anon Student Id","Session Id","Time","Time Zone","Student Response Type","Student Response Subtype","Tutor Response Type","Tutor Response Subtype","Level (Default)","Problem Name","Problem View","Step Name","Attempt At Step","Outcome","Selection","Action","Input","Feedback Text","Feedback Classification","Help Level","Total Num Hints","Condition Name","Condition Type","KC (Default)","KC Category (Default)","School","Class","CF(Course)","CF(Section)","CF(Subsection)","CF(Unit)","CF(UserRuntimeId)","CF(StudentPastelId)","CF(Question)","CF(Choices)","CF(VideoURL)","CF(VideoPosition)","CF(PageId)","CF(UnitId)","CF(Action)","CF(Result)"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:49:33","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","","N/A","N/A","N/A","","","course-v1:University+CS101+2015_T1","Motion and Speed","Practice","Practice","6","None","N/A","N/A","N/A","N/A","8011bc1cffbf41b1827b248cbafad860","dbc176e85aa6453fb3b9090eb95e3b12","page loaded","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:49:33","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Motion and Speed","Practice","Practice","6","None","N/A","N/A","N/A","N/A","8011bc1cffbf41b1827b248cbafad860","dbc176e85aa6453fb3b9090eb95e3b12","unit filled","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:50:49","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Motion and Speed","Motion","Motion","6","None","N/A","N/A","N/A","N/A","09d66db2dd1b44cead0ab1c258af3aa9","8b9b6ca01d6340c892e76ced728d9439","page loaded","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:50:49","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Motion and Speed","Motion","Motion","6","None","N/A","N/A","N/A","N/A","09d66db2dd1b44cead0ab1c258af3aa9","8b9b6ca01d6340c892e76ced728d9439","unit filled","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:50:52","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Motion and Speed","Speed","Calculating Speed","6","None","N/A","N/A","N/A","N/A","ee88dcb904124e4fb1b816ae4940e9e0","aff7e21634624af59bd86c1bdf43d7dc","page loaded","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:50:53","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Motion and Speed","Speed","Calculating Speed","6","None","N/A","N/A","N/A","N/A","ee88dcb904124e4fb1b816ae4940e9e0","aff7e21634624af59bd86c1bdf43d7dc","unit filled","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:50:57","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Motion and Speed","Practice","Practice","6","None","N/A","N/A","N/A","N/A","8011bc1cffbf41b1827b248cbafad860","dbc176e85aa6453fb3b9090eb95e3b12","page loaded","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:50:57","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Motion and Speed","Practice","Practice","6","None","N/A","N/A","N/A","N/A","8011bc1cffbf41b1827b248cbafad860","dbc176e85aa6453fb3b9090eb95e3b12","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:55:14","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","page loaded","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:55:15","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:56:03","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","menu link clicked","Find the Slope of Perpendicular Lines"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:56:03","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Line","Find the slope of perpendicular lines","Unit","42","None","N/A","N/A","N/A","N/A","82193177fd0043559825ea94cd30d9cc","2d20943a73ea40359422f7ffc35c99ce","page loaded","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:56:03","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Line","Find the slope of perpendicular lines","Unit","42","None","N/A","N/A","N/A","N/A","82193177fd0043559825ea94cd30d9cc","2d20943a73ea40359422f7ffc35c99ce","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:56:51","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Line","Find the slope of perpendicular lines","Unit","42","None","N/A","N/A","N/A","N/A","82193177fd0043559825ea94cd30d9cc","2d20943a73ea40359422f7ffc35c99ce","menu link clicked","Writing the Equation of a Line"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:56:52","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","page loaded","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 13:56:52","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","unit filled","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:56:54","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","6","None","N/A","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","page loaded","N/A"
"566e154bb17c7013c545136dcadc628a","6-d9c816e3-20180125122455","2018-02-12 13:56:54","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Forces with Anatomy","Forces","Force","6","None","N/A","N/A","N/A","N/A","dcd1e83117a14fbea3f1b49494d5e043","fd6581caf19342e0bd19f66ded756db4","unit filled","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 14:25:19","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","N/A","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","page loaded","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 14:25:19","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","N/A","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:17:47","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","page loaded","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:17:47","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:17:56","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","menu link clicked","Systems of Linear Equations (One Solution)"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:17:57","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Systems of Linear Equations(0)","systems of linear equations (one solution)","Unit","42","None","N/A","N/A","N/A","N/A","206d808ab475471e93e663404152f3dc","d43cbb0f40a34f3196f72dfb10c588da","page loaded","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:17:57","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Systems of Linear Equations(0)","systems of linear equations (one solution)","Unit","42","None","N/A","N/A","N/A","N/A","206d808ab475471e93e663404152f3dc","d43cbb0f40a34f3196f72dfb10c588da","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:21:49","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Systems of Linear Equations(0)","systems of linear equations (one solution)","Unit","42","None","N/A","N/A","N/A","N/A","206d808ab475471e93e663404152f3dc","d43cbb0f40a34f3196f72dfb10c588da","page loaded","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:21:49","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Systems of Linear Equations(0)","systems of linear equations (one solution)","Unit","42","None","N/A","N/A","N/A","N/A","206d808ab475471e93e663404152f3dc","d43cbb0f40a34f3196f72dfb10c588da","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:22:33","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Systems of Linear Equations(0)","systems of linear equations (one solution)","Unit","42","None","N/A","N/A","N/A","N/A","206d808ab475471e93e663404152f3dc","d43cbb0f40a34f3196f72dfb10c588da","menu link clicked","Writing the Equation of a Line"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:22:35","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","page loaded","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:22:35","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","unit filled","N/A"
"235360deccea84059749daa7acefcc72","42-b368bfe7-20180129153924","2018-02-12 15:23:57","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS202+2014_T1","Writing the Equation of a Line","Writing the Equation of a Line","Unit","42","None","N/A","N/A","N/A","N/A","ed6d4aeb6c48451b9cce0054d751d6ae","0e3c93480ec648c8b5ed387386176b61","menu link clicked","Line basics-Definition of a line"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:26","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","N/A","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","page loaded","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:26","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","N/A","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","unit filled","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:32","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q1","45","N/A","45","HINT","","","","Constant acceleration means that speed and time are increasing.","N/A","0","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:32","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q1","45","N/A","45","HINT","","","","In science, constant acceleration will be seen as constant rate.","N/A","1","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:33","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q1","45","N/A","45","HINT","","","","Enter “constant” because constant acceleration means that both speed and time are increasing at a constant rate.","N/A","2","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:34","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q1","45","N/A","45","HINT","","","","Constant acceleration means that speed and time are increasing.","N/A","0","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:36","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q1","45","N/A","45","HINT","","","","In science, constant acceleration will be seen as constant rate.","N/A","1","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:39","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","N/A","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","page loaded","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:39","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","N/A","0","N/A","N/A","UNGRADED","N/A","N/A","N/A","N/A","N/A","","","admin","N/A","N/A","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","N/A","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","unit filled","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:43","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","measuring/graphing motion-q1","46","N/A","46","INCORRECT","userAnswer","value entered","constan","Constant acceleration means that speed and time are increasing.","N/A","1","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get answer","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:44","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q1","46","N/A","46","HINT","","","","Constant acceleration means that speed and time are increasing.","N/A","0","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:46","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q1","46","N/A","46","HINT","","","","In science, constant acceleration will be seen as constant rate.","N/A","1","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:48","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","measuring/graphing motion-q1","47","N/A","47","INCORRECT","userAnswer","value entered","constants","In science, constant acceleration will be seen as constant rate.","N/A","2","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get answer","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:51","US/Central","ATTEMPT","N/A","RESULT","N/A","N/A","measuring/graphing motion-q1","48","N/A","48","CORRECT","userAnswer","value entered","constant","In science, constant acceleration will be seen as constant rate.","N/A","2","3","admin","N/A","constant acceleration","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","Constant acceleration occurs when velocity is changing at a ____________ rate.   ","N/A","N/A","N/A","d94a4553f9bc452daec1c995344b595a","e1c57df5e56642c896f51c1f7c27f43b","textbox get answer","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:56","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q2","11","N/A","11","HINT","","","","Acceleration = ((Final Speed -Initial Speed))/Time","N/A","1","3","admin","N/A","measuring/graphing motion","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  ","A| B| C","N/A","N/A","d94a4553f9bc452daec1c995344b595a","da9e0fbee725467f8546db5c9485546b","multiple choice get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:56","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q2","11","N/A","11","HINT","","","","For acceleration to be great, more distance is covered in a shorter period of time.","N/A","2","3","admin","N/A","measuring/graphing motion","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  ","A| B| C","N/A","N/A","d94a4553f9bc452daec1c995344b595a","da9e0fbee725467f8546db5c9485546b","multiple choice get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:57","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q2","11","N/A","11","HINT","","","","Enter “B” because on a SPEED/TIME graph the greatest acceleration is the steepest line (slope).","N/A","3","3","admin","N/A","measuring/graphing motion","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  ","A| B| C","N/A","N/A","d94a4553f9bc452daec1c995344b595a","da9e0fbee725467f8546db5c9485546b","multiple choice get hint","N/A"
"a6f6767e0f3833bb98283699a5cf3b54","42-b368bfe7-20180129153924","2018-02-12 15:25:58","US/Central","HINT_REQUEST","N/A","HINT_MSG","N/A","N/A","measuring/graphing motion-q2","11","N/A","11","HINT","","","","Acceleration = ((Final Speed -Initial Speed))/Time","N/A","1","3","admin","N/A","measuring/graphing motion","N/A","admin","admin","course-v1:University+CS101+2015_T1","Velocity and Acceleration","Acceleration","Graphing Constant Acceleration","42","None","1. A horse's acceleration is plotted on the graph below. During which time period, in the graph above, is acceleration the greatest?  ","A| B| C","N/A","N/A","d94a4553f9bc452daec1c995344b595a","da9e0fbee725467f8546db5c9485546b","multiple choice get hint","N/A"
