Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	School	Class	CF(Study)	CF(Course)	CF(Section)	CF(Subsection)	CF(Unit)	CF(UserRuntimeId)	CF(StudentPastelId)	CF(VideoURL)	CF(VideoPosition)	CF(UnitId)	CF(Action)	CF(Result)	CF(Question)	CF(Choices)
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:08	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	page loaded	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:08	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	unit filled	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:12	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	23	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	menu link clicked	Velocity Defined	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:16	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Speed vs Velocity	23	None	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	page loaded	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:16	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Speed vs Velocity	23	None	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	unit filled	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:26	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Speed vs Velocity	23	None	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	page forward clicked	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:32	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Speed vs Velocity	23	None	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	page forward clicked	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Speed vs Velocity	23	None	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	page forward clicked	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:41	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	23	None	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	page loaded	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 14:42:41	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	23	None	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	unit filled	N/A	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:43:43	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Right Triangles	45-45-90 and 30-60-90 Triangles	Unit	42	None	N/A	N/A	9680fd7f99a049c2adea4a5646282230	menu link clicked	The Distance Between Two Points	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:43:45	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	The Distance Between Two Points	The Distance Between Two Points	Unit	42	None	N/A	N/A	430ac20339a641fbbd8176d684e49d77	page loaded	N/A	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:43:45	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	The Distance Between Two Points	The Distance Between Two Points	Unit	42	None	N/A	N/A	430ac20339a641fbbd8176d684e49d77	unit filled	N/A	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:58:45	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	The Distance Between Two Points	The Distance Between Two Points	Unit	42	None	N/A	N/A	430ac20339a641fbbd8176d684e49d77	menu link clicked	Parabolas	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:58:47	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Parabolas	Parabolas	Unit	42	None	N/A	N/A	d11ad5cb45a245d2bc69b2726f85d191	page loaded	N/A	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:58:47	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Parabolas	Parabolas	Unit	42	None	N/A	N/A	d11ad5cb45a245d2bc69b2726f85d191	unit filled	N/A	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:58:53	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Parabolas	Parabolas	Unit	42	None	N/A	N/A	d11ad5cb45a245d2bc69b2726f85d191	unit icon clicked	Unit	N/A	N/A
235360deccea84059749daa7acefcc72	42-b368bfe7-20180129153924	2018-02-20 14:59:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS202+2014_T1	Parabolas	Parabolas	Unit	42	None	N/A	N/A	d11ad5cb45a245d2bc69b2726f85d191	unit icon clicked	Unit	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:12:24	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Constant Speed - Distance/Time Graph	42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	menu link clicked	Practice	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:12:26	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Practice	Practice	42	None	N/A	N/A	6e0aaaa9224c4fc298da53f7eea7f344	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:12:26	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Practice	Practice	42	None	N/A	N/A	6e0aaaa9224c4fc298da53f7eea7f344	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:18:40	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Practice	Practice	42	None	N/A	N/A	6e0aaaa9224c4fc298da53f7eea7f344	menu link clicked	Newton's Third Law	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:18:42	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	91e000c4c1bb441b89653a4cb8f7e0fb	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:18:42	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	91e000c4c1bb441b89653a4cb8f7e0fb	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:18:47	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	91e000c4c1bb441b89653a4cb8f7e0fb	unit icon clicked	Action Reaction Pairs Examples	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:18:53	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	action-reaction-pair-q1	34	N/A	34	HINT				When one object exerts a force on a second object the second object exerts an equal force in the opposite direction on the first object.	N/A	1	3	admin	N/A	newton's law of action reaction	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	93453ac65d51409aa2f05fa798758789	textbox get hint	N/A	The action force in this drawing is the baseball hitting the bat.  What is the reaction force?	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:18:54	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	action-reaction-pair-q1	34	N/A	34	HINT				Enter “bat hitting baseball” because action reaction pairs apply force to each other.	N/A	2	3	admin	N/A	newton's law of action reaction	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	93453ac65d51409aa2f05fa798758789	textbox get hint	N/A	The action force in this drawing is the baseball hitting the bat.  What is the reaction force?	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:19:00	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	action-reaction-pair-q1	35	N/A	35	CORRECT	userAnswer	value entered	bat hitting baseball	N/A	N/A		3	admin	N/A	newton's law of action reaction	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	93453ac65d51409aa2f05fa798758789	textbox get answer	N/A	The action force in this drawing is the baseball hitting the bat.  What is the reaction force?	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:21:48	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	91e000c4c1bb441b89653a4cb8f7e0fb	unit icon clicked	Combining Newton's Laws	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:21:50	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Balanced Forces Versus Equal-But-Opposite	42	None	N/A	N/A	91e000c4c1bb441b89653a4cb8f7e0fb	menu link clicked	Practice	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:21:52	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Practice	Practice	42	None	N/A	N/A	f6d9ec4b84c64bc8a1a1d277759e1ab4	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:21:52	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Practice	Practice	42	None	N/A	N/A	f6d9ec4b84c64bc8a1a1d277759e1ab4	unit filled	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 15:33:35	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	23	None	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	page loaded	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-20 15:33:35	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Acceleration	What is Acceleration?	23	None	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 15:36:25	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Practice	Practice	42	None	N/A	N/A	f6d9ec4b84c64bc8a1a1d277759e1ab4	menu link clicked	Epilogue	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:17:56	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	42	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:17:56	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	42	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:18:15	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	42	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	page forward clicked	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:18:17	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	42	None	N/A	N/A	df89ba697918480a9ae651566c039715	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:18:17	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	42	None	N/A	N/A	df89ba697918480a9ae651566c039715	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:18:27	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	42	None	N/A	N/A	df89ba697918480a9ae651566c039715	page forward clicked	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:18:38	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	42	None	N/A	N/A	df89ba697918480a9ae651566c039715	page forward clicked	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:20:44	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Let's Practice!	42	None	N/A	N/A	c2712115c1ff4c899a9e505c1efac8c1	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:20:44	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Let's Practice!	42	None	N/A	N/A	c2712115c1ff4c899a9e505c1efac8c1	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:20:48	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Let's Practice!	42	None	N/A	N/A	c2712115c1ff4c899a9e505c1efac8c1	unit icon clicked	Distance, Time, and Speed Triangle	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:20:58	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Let's Practice!	42	None	N/A	N/A	c2712115c1ff4c899a9e505c1efac8c1	unit icon clicked	Graphing Motion	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:21:21	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Let's Practice!	42	None	N/A	N/A	c2712115c1ff4c899a9e505c1efac8c1	page forward clicked	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:21:43	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Let's Practice!	42	None	N/A	N/A	c2712115c1ff4c899a9e505c1efac8c1	page forward clicked	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:21:44	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	42	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:21:44	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	42	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:22:01	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	42	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	page forward clicked	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:22:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	What is Velocity	42	None	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:22:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	What is Velocity	42	None	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:22:06	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	42	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	page loaded	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:22:06	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	42	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	unit filled	N/A	N/A	N/A
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-02-20 16:22:09	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	motionandspeedpractice-5	13	N/A	13	HINT				Is graph (a) humanly possible? No, it isn’t.	N/A	0	4	admin	N/A	measure/graph motion	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	42	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	textbox get hint	N/A	5. Which graph best represents a horse traveling in a pasture at a constant speed?	N/A
