Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	School	Class	CF(Study)	CF(Course)	CF(Section)	CF(Subsection)	CF(Unit)	CF(UserRuntimeId)	CF(StudentPastelId)	CF(VideoURL)	CF(VideoPosition)	CF(UnitId)	CF(Action)	CF(Result)	CF(Question)	CF(Choices)	CF(SeqNumber)
6acf7636ffcae159f5eee34aa461d6f7	386-7fb9d8a6-20180306111525	2018-03-06 11:25:10.322720	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q3	2	N/A	2	INCORRECT	userAnswer	value entered	changes direction	N/A	N/A		3	Non-Adaptive	N/A	acceleration	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				386	AHAUV	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (3):	N/A	Not has seq number yet
1829d10b4747904039ce720863e11b5c	361-e3dfeddd-20180306111519	2018-03-06 11:25:11.684649	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measure/graph motion-q4	2	N/A	2	CORRECT	mcqs_radio_5	button clicked	5	N/A	N/A		4	BaseLine	N/A	measure/graph motion	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				361	AHFEO	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	multiple choice get answer	N/A	Can you match the graphs to the correct terms? Acceleration graph:	A| B| C| D| E	Not has seq number yet
ee3fbfa2917c21c12dff9b52441d2527	366-110391ce-20180306083155	2018-03-06 11:25:12.642656	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	1	N/A	3	UNGRADED	N/A	N/A	N/A	N/A	N/A			Non-Adaptive	N/A	friction	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Friction	Friction	Fire Through Friction- Introductory Video	366	AHMBZ	https://www.youtube.com/watch?v=qihY8mp7aa0	0:01:24.261344	55e464130d534bb8ae470644226ca174	video paused	We’ll begin this lesson by watching friction in action!	N/A	N/A	Not has seq number yet
ad726fc65e9ebaccc6a37bab59644b3b	391-ddd9ee0c-20180306111436	2018-03-06 11:25:12.716271	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	motionandspeedpractice-1	2	N/A	2	CORRECT	mcqs_radio_3	button clicked	3	N/A	N/A		3	BaseLine	N/A	measure/graph motion	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	391	AHCQT	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	multiple choice get answer	N/A	1. Time and distance data for a bicycle is provided in the graph. According to the data in the graph, what was the average speed of the bicycle?	A. 1 meter/second| B. 4 meters/second| C. 5 meters/second| D. 20 meters/second	Not has seq number yet
b040e33976c6711011695cf6f2ef78b4	375-96ad3ba3-20180306111440	2018-03-06 11:25:13.245658	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	velocity-1	2	N/A	2	INCORRECT	userAnswer	value entered	time	N/A	N/A		3	BaseLine	N/A	velocity	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				375	AHTJR	N/A	N/A	b1ea2d6748f7426ba2eafa2c77144b68	textbox get answer	N/A	Velocity, as you previously read,  is speed of an object in a given  __________. 	N/A	Not has seq number yet
618c3b2f9c01834b1024a17ee5563e04	357-2080c1bb-20180306111422	2018-03-06 11:25:13.248222	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measure/graph motion-q2	1	N/A	1	HINT				Straight, diagonal slant downwards means the object is returning to it’s beginning position.	N/A	2	3	BaseLine	N/A	measure/graph motion	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				357	AHBFV	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	multiple choice get hint	N/A	A reining horse moved into the arena at a steady speed. Off to one side of the arena was a water trough. The horse moved to the trough and stopped. What part of the graph represents the horse at the trough?  	A.  Steady speed| B.  Stationary| C.  Getting faster| D.  Returning to start	Not has seq number yet
6acf7636ffcae159f5eee34aa461d6f7	386-7fb9d8a6-20180306111525	2018-03-06 11:25:13.602271	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	acc-change-q3	3	N/A	3	INCORRECT	userAnswer	value entered	change direction	N/A	N/A		3	Non-Adaptive	N/A	acceleration	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				386	AHAUV	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	textbox get answer	N/A	Answer for (3):	N/A	Not has seq number yet
b00a87f714ac22660724a049faba0738	358-13646808-20180306111427	2018-03-06 11:25:14.200135	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	inertia-q1	2	N/A	2	CORRECT	userAnswer	value entered	inertia	N/A	N/A		3	Non-Adaptive	N/A	inertia	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Inertia	358	AHBJF	N/A	N/A	02b3ad74acb645dd9557d664cf5655ee	textbox get answer	N/A	______ is an object’s tendency to resist a change in motion.	N/A	Not has seq number yet
01aabde83613a6aad5c47f6b2b7dca92	401-67856aad-20180306111516	2018-03-06 11:25:14.303265	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	motionandspeedpractice-5	2	N/A	2	CORRECT	userAnswer	value entered	C	N/A	N/A		4	BaseLine	N/A	measure/graph motion	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	401	AHNCJ	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	textbox get answer	N/A	5. Which graph best represents a horse traveling in a pasture at a constant speed?	N/A	Not has seq number yet
618c3b2f9c01834b1024a17ee5563e04	357-2080c1bb-20180306111422	2018-03-06 11:25:14.536217	US/Central	HINT_REQUEST	N/A	HINT_MSG	N/A	N/A	measure/graph motion-q2	1	N/A	1	HINT				Select “Stationary” because the horse is not covering any distance as time continues, so the horse is stationary.	N/A	3	3	BaseLine	N/A	measure/graph motion	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				357	AHBFV	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	multiple choice get hint	N/A	A reining horse moved into the arena at a steady speed. Off to one side of the arena was a water trough. The horse moved to the trough and stopped. What part of the graph represents the horse at the trough?  	A.  Steady speed| B.  Stationary| C.  Getting faster| D.  Returning to start	Not has seq number yet
b804b04dfdb71a10a597f1b826aa3d7a	371-f7231cd8-20180306111453	2018-03-06 11:25:22.470326	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				371	AHPJW	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	menu link clicked	Epilogue	N/A	N/A	Not has seq number yet
1e2b453fee15b0e4895802ff585dd546	384-14e7e309-20180306111454	2018-03-06 11:25:23.771430	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			Non-Adaptive	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	384	AHZOD	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	menu link clicked	Epilogue	N/A	N/A	Not has seq number yet
618c3b2f9c01834b1024a17ee5563e04	357-2080c1bb-20180306111422	2018-03-06 11:25:24.043369	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1			undefined	357	AHBFV	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	page forward clicked		N/A	N/A	Not has seq number yet
618c3b2f9c01834b1024a17ee5563e04	357-2080c1bb-20180306111422	2018-03-06 11:25:25.367912	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	357	AHBFV	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	page loaded	N/A	N/A	N/A	Not has seq number yet
618c3b2f9c01834b1024a17ee5563e04	357-2080c1bb-20180306111422	2018-03-06 11:25:25.430930	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	357	AHBFV	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	unit filled	N/A	N/A	N/A	Not has seq number yet
b804b04dfdb71a10a597f1b826aa3d7a	371-f7231cd8-20180306111453	2018-03-06 11:25:26.286193	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Practice	Practice	371	AHPJW	N/A	N/A	f6d9ec4b84c64bc8a1a1d277759e1ab4	page loaded	N/A	N/A	N/A	Not has seq number yet
b804b04dfdb71a10a597f1b826aa3d7a	371-f7231cd8-20180306111453	2018-03-06 11:25:26.363734	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Practice	Practice	371	AHPJW	N/A	N/A	f6d9ec4b84c64bc8a1a1d277759e1ab4	unit filled	N/A	N/A	N/A	Not has seq number yet
618c3b2f9c01834b1024a17ee5563e04	357-2080c1bb-20180306111422	2018-03-06 11:25:27.864086	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	357	AHBFV	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	unit icon clicked	Practice	N/A	N/A	Not has seq number yet
61906d3a0a260cdfbae98f15218915f6	379-8104892c-20180306111420	2018-03-06 11:25:31.177392	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	1	N/A	3	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	speed	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Calculating Speed	379	AHUWG	https://www.youtube.com/watch?v=8glfUANjBbY	0:03:44.049341	c2712115c1ff4c899a9e505c1efac8c1	video end	Learn how to use the DST triangle by watching this video:	N/A	N/A	Not has seq number yet
fb73d53729c4ded6556f434936bab3d2	385-0dcfe494-20180306112040	2018-03-06 11:25:31.789080	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				385	AHZXJ	N/A	N/A	ee88dcb904124e4fb1b816ae4940e9e0	menu link clicked	Practice	N/A	N/A	Not has seq number yet
fb73d53729c4ded6556f434936bab3d2	385-0dcfe494-20180306112040	2018-03-06 11:25:32.922053	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Friction	Practice	Practice	385	AHZXJ	N/A	N/A	142087f6027841599f6cbe6cdead6d0f	page loaded	N/A	N/A	N/A	Not has seq number yet
fb73d53729c4ded6556f434936bab3d2	385-0dcfe494-20180306112040	2018-03-06 11:25:32.993102	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Friction	Practice	Practice	385	AHZXJ	N/A	N/A	142087f6027841599f6cbe6cdead6d0f	unit filled	N/A	N/A	N/A	Not has seq number yet
b804b04dfdb71a10a597f1b826aa3d7a	371-f7231cd8-20180306111453	2018-03-06 11:25:33.156618	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	newtons-law-of-action-reaction-q3	2	N/A	2	INCORRECT	mcqs_radio_2	button clicked	2	N/A	N/A		3	BaseLine	N/A	newton's law of action reaction	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Practice	Practice	371	AHPJW	N/A	N/A	f6d9ec4b84c64bc8a1a1d277759e1ab4	multiple choice get answer	N/A	Without friction or air resistance, Sphere Y would be expected to react by swinging out in the opposite direction –	A.  to a height that could hardly be detected.|  B.  to half the original height of Sphere X.|  C.  to the same original height as Sphere X.|  D.  to twice the original height of Sphere X.	Not has seq number yet
b804b04dfdb71a10a597f1b826aa3d7a	371-f7231cd8-20180306111453	2018-03-06 11:25:36.053264	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	newtons-law-of-action-reaction-q3	3	N/A	3	CORRECT	mcqs_radio_3	button clicked	3	N/A	N/A		3	BaseLine	N/A	newton's law of action reaction	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Practice	Practice	371	AHPJW	N/A	N/A	f6d9ec4b84c64bc8a1a1d277759e1ab4	multiple choice get answer	N/A	Without friction or air resistance, Sphere Y would be expected to react by swinging out in the opposite direction –	A.  to a height that could hardly be detected.|  B.  to half the original height of Sphere X.|  C.  to the same original height as Sphere X.|  D.  to twice the original height of Sphere X.	Not has seq number yet
61906d3a0a260cdfbae98f15218915f6	379-8104892c-20180306111420	2018-03-06 11:25:37.542327	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Let's Practice!	379	AHUWG	N/A	N/A	c2712115c1ff4c899a9e505c1efac8c1	page forward clicked	Distance, Time, and Speed Triangle	N/A	N/A	Not has seq number yet
fb73d53729c4ded6556f434936bab3d2	385-0dcfe494-20180306112040	2018-03-06 11:25:41.645912	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			BaseLine	N/A	N/A	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1	Friction	Practice	Practice	385	AHZXJ	N/A	N/A	142087f6027841599f6cbe6cdead6d0f	menu link clicked	Newton's Third Law	N/A	N/A	Not has seq number yet
6dbb70da10750412ab65e34709150aa0	383-7ea93d10-20180306111528	2018-03-06 12:26:33.339207	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	measure/graph motion-q3	3	N/A	3	INCORRECT	check_option_3,check_option_4	button clicked	C,D	N/A	N/A	1	3	BaseLine	N/A	measure/graph motion	N/A	VetSchool	3A	2018_Vet_StressTest	course-v1:University+CS101+2015_T1				383	AHZOC	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	checkbox get answer	N/A	Which of the following graphs are constant speed graphs? Select all that apply.	A| B| C| D| E	Not has seq number yet
00f777f8b29b03c12494144842965ff4	23-7c01b1a3-20180222161948	2018-03-06 12:03:10.954146	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	page loaded	N/A	N/A	N/A	Not has seq number yet
00f777f8b29b03c12494144842965ff4	23-7c01b1a3-20180222161948	2018-03-06 12:03:11.018066	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit filled	N/A	N/A	N/A	Not has seq number yet
00f777f8b29b03c12494144842965ff4	23-7c01b1a3-20180222161948	2018-03-06 12:03:24.320519	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	What is speed?	N/A	N/A	Not has seq number yet
00f777f8b29b03c12494144842965ff4	23-7c01b1a3-20180222161948	2018-03-06 12:03:27.748844	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Calculating Speed	N/A	N/A	Not has seq number yet
00f777f8b29b03c12494144842965ff4	23-7c01b1a3-20180222161948	2018-03-06 12:03:28.988289	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Distance, Time, and Speed Triangle	N/A	N/A	Not has seq number yet
00f777f8b29b03c12494144842965ff4	23-7c01b1a3-20180222161948	2018-03-06 12:03:30.179471	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Graphing Motion	N/A	N/A	Not has seq number yet
00f777f8b29b03c12494144842965ff4	23-7c01b1a3-20180222161948	2018-03-06 12:03:34.408955	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Constant Speed - Distance/Time Graph	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:35.109178	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	page loaded	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:35.182588	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit filled	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:36.545486	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Constant Speed - Distance/Time Graph	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:38.704576	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit icon clicked	Graphing Motion	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:40.054414	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	1b84b3d9ac694638bcce10a547d60049	menu link clicked	Acceleration	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:42.163250	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	d94a4553f9bc452daec1c995344b595a	page loaded	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:42.248028	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit filled	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:51.283583	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit icon clicked	What is Acceleration?	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:52.122880	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	d94a4553f9bc452daec1c995344b595a	unit icon clicked	What is Acceleration?	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:35:58.224225	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	b934a0ba8f8245698f4a2386c81f515d	menu link clicked	Speed	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:36:00.232600	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	1b84b3d9ac694638bcce10a547d60049	page loaded	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:36:00.334170	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	1b84b3d9ac694638bcce10a547d60049	unit filled	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:49:49.608323	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	1b84b3d9ac694638bcce10a547d60049	unit icon clicked	Constant Speed - Distance/Time Graph	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:49:54.527122	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	menu link clicked	Velocity Defined	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:49:55.973353	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	page loaded	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:49:56.085729	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit filled	N/A	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:49:58.460494	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit icon clicked	What is Velocity	N/A	N/A	Not has seq number yet
a6f6767e0f3833bb98283699a5cf3b54	42-b368bfe7-20180129153924	2018-03-06 15:50:01.899221	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1				42	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit icon clicked	Speed vs Velocity	N/A	N/A	Not has seq number yet
